region,month,DownloadThroughputSplitByClientAndByServer,UploadThroughputSplitByClientAndByServer,RTTSplitByClientAndByServer,NetLimitedSplitByClientAndByServer,ClientLimitedSplitByClientAndByServer,WinScaleRcvdSplitByClientAndByServer,NumberOfClientsSplitByClientAndByServer
642_cj,05-01-2010,6.814745,1.488662,68.000000,0.179858,0.812008,1.708638,3489
642_cj,06-01-2010,7.317643,1.527187,72.000000,0.169975,0.821080,1.767257,3081
642_cj,07-01-2010,6.439612,1.506654,81.000000,0.147153,0.845143,1.676116,2124
642_cj,07-01-2011,6.155110,1.610746,72.000000,0.454213,0.537384,1.839584,1548
642_cj,08-01-2010,5.701478,1.487169,76.000000,0.141856,0.848755,1.312567,1174
642_cj,08-01-2011,4.848311,1.608692,77.000000,0.625882,0.363813,1.877436,1414
642_cj,09-01-2010,4.817374,1.528269,68.000000,0.187027,0.805366,1.272544,1406
642_cj,09-01-2011,6.807661,2.051580,74.000000,0.440471,0.548204,2.000424,1346
642_cj,10-01-2010,5.684963,1.567311,66.000000,0.236569,0.757090,1.531696,1706
642_cj,11-01-2010,6.054747,1.528986,73.000000,0.222224,0.764115,1.623579,1695
642_cj,12-01-2010,5.616468,1.005513,79.000000,0.271376,0.717449,1.789499,2055
642_cs,01-01-2011,4.272507,0.722865,76.000000,0.416788,0.559265,1.468643,474
642_cs,02-01-2010,5.780959,1.366275,58.000000,0.707347,0.288542,1.640351,216
642_cs,02-01-2011,5.785574,0.288604,73.000000,0.373823,0.613513,1.645998,450
642_cs,03-01-2010,7.729294,1.527907,51.000000,0.351283,0.645251,1.324503,347
642_cs,03-01-2011,7.207235,1.206874,68.000000,0.417242,0.569151,1.659051,317
642_cs,04-01-2010,8.240508,1.568248,50.000000,0.399622,0.593726,1.647059,636
642_cs,05-01-2010,7.762101,1.568594,51.000000,0.373087,0.622551,1.666955,699
642_cs,06-01-2010,6.044824,1.366200,66.000000,0.405009,0.591187,1.504570,625
642_cs,07-01-2010,6.866338,1.206725,75.000000,0.203592,0.790549,1.393629,468
642_cs,07-01-2011,7.952775,2.248864,66.000000,0.905390,0.069623,1.929487,324
642_cs,08-01-2010,6.447636,1.332153,71.000000,0.352764,0.643813,1.356394,276
642_cs,08-01-2011,6.275522,2.050591,68.000000,0.724462,0.271767,1.243011,299
642_cs,09-01-2010,6.875488,1.528070,66.000000,0.448407,0.547167,1.548387,314
642_cs,09-01-2011,10.703959,2.813820,62.000000,0.894229,0.101530,2.000000,310
642_cs,10-01-2010,5.138385,1.326968,70.000000,0.747121,0.247708,1.488971,327
642_cs,11-01-2010,4.584265,1.206513,74.000000,0.660574,0.334573,1.289007,351
642_cs,12-01-2010,3.549412,0.261432,98.000000,0.427534,0.558301,1.871905,479
642_ct,01-01-2010,3.826077,0.792459,56.000000,0.362017,0.621444,1.719033,201
642_ct,01-01-2011,4.019284,1.246920,86.000000,0.613734,0.381572,1.570253,1867
642_ct,02-01-2010,4.360454,1.043747,61.000000,0.348409,0.646140,1.643948,1014
642_ct,02-01-2011,4.776976,1.605595,77.000000,0.509588,0.477110,1.676945,1643
642_ct,03-01-2010,4.086373,1.046068,73.000000,0.285531,0.707503,1.604686,1779
642_ct,03-01-2011,6.122055,1.848909,75.000000,0.359089,0.627854,1.723151,1523
642_ct,04-01-2010,3.916554,1.116019,92.000000,0.432225,0.560910,1.755706,2914
642_ct,05-01-2010,4.495796,1.446775,72.000000,0.362364,0.629481,1.823777,3162
642_ct,06-01-2010,4.192729,1.285383,91.000000,0.338061,0.656388,1.829459,2670
642_ct,07-01-2010,4.060420,1.166035,99.000000,0.199988,0.793200,1.752094,2222
642_ct,07-01-2011,7.014544,2.375308,70.000000,0.567217,0.424142,1.964000,1348
642_ct,08-01-2010,3.509276,1.045340,116.000000,0.209403,0.785419,1.488749,1091
642_ct,08-01-2011,5.448538,2.330387,76.000000,0.787815,0.201995,1.971631,1335
642_ct,09-01-2010,3.476497,1.125810,119.000000,0.247845,0.742054,1.511950,1248
642_ct,09-01-2011,8.417461,2.651722,72.000000,0.693568,0.294967,2.191552,1256
642_ct,10-01-2010,3.710964,1.082743,120.000000,0.212166,0.778351,1.506530,1432
642_ct,11-01-2010,4.118721,1.085933,94.000000,0.312102,0.677903,1.400847,1285
642_ct,12-01-2010,4.349998,1.245803,84.000000,0.403686,0.586436,1.667457,1451
642_cv,01-01-2011,1.495186,1.176801,83.000000,0.930370,0.052231,1.016584,426
642_cv,02-01-2010,,0.500245,,,,,
642_cv,02-01-2011,1.958250,1.206303,76.000000,0.903604,0.081018,0.812281,402
642_cv,03-01-2010,1.551621,0.769538,65.000000,0.909150,0.070285,1.307042,242
642_cv,03-01-2011,2.533591,1.326710,74.000000,0.763610,0.227497,1.063910,343
642_cv,04-01-2010,2.429423,1.085496,72.000000,0.910190,0.069789,1.565217,401
642_cv,05-01-2010,2.260858,1.045138,69.000000,0.933765,0.051496,1.547658,435
642_cv,06-01-2010,2.095032,1.005087,84.000000,0.912558,0.070021,1.265554,418
642_cv,07-01-2010,1.930161,1.005581,91.000000,0.924794,0.056660,1.246689,405
642_cv,07-01-2011,5.462345,2.271234,68.000000,0.183875,0.809714,1.068410,271
642_cv,08-01-2010,1.846106,0.981633,99.000000,0.478728,0.515227,0.892265,210
642_cv,08-01-2011,4.576498,2.089249,68.000000,0.533144,0.462279,1.346983,284
642_cv,09-01-2010,1.528026,0.890536,93.000000,0.861906,0.129810,1.373016,243
642_cv,09-01-2011,5.721662,1.918742,71.000000,0.472961,0.518783,1.257075,258
642_cv,10-01-2010,2.411536,0.864711,90.000000,0.771166,0.224981,1.101512,309
642_cv,11-01-2010,2.424896,0.925387,83.000000,0.752405,0.236336,0.862150,265
642_cv,12-01-2010,1.723979,1.126364,80.000000,0.915179,0.076494,0.860627,381
642_db,01-01-2011,5.566889,1.488344,87.000000,0.684968,0.311712,1.578554,268
642_db,02-01-2010,,1.166223,87.000000,0.735590,0.250723,1.706977,
642_db,02-01-2011,,1.608907,86.000000,0.310757,0.685384,1.532468,
642_db,03-01-2010,2.427844,1.207201,96.000000,0.570051,0.409247,1.584746,204
642_db,03-01-2011,,1.970408,83.500000,0.450186,0.545970,1.726073,
642_db,04-01-2010,2.592841,1.327064,98.000000,0.768585,0.221865,1.622505,337
642_db,05-01-2010,3.375695,1.447509,105.000000,0.428596,0.562010,1.750789,362
642_db,06-01-2010,4.336805,1.528563,93.500000,0.296390,0.700024,1.777120,269
642_db,07-01-2010,4.066635,1.528122,98.000000,0.368058,0.621975,1.737864,223
642_db,07-01-2011,,2.125778,80.500000,0.270451,0.716246,1.468254,
642_db,08-01-2010,,1.466321,98.000000,0.227828,0.768508,1.168033,
642_db,08-01-2011,,2.010046,85.000000,0.441581,0.554645,1.676056,
642_db,09-01-2010,,1.528865,107.000000,0.244426,0.742491,1.471429,
642_db,09-01-2011,,2.087331,81.500000,0.790788,0.205287,2.914798,
642_db,10-01-2010,,1.443760,102.000000,0.285053,0.705665,1.308300,
642_db,11-01-2010,,1.605344,90.000000,0.447835,0.548126,1.636752,
642_db,12-01-2010,4.633068,1.326113,90.000000,0.780673,0.211474,1.576000,250
642_dj,01-01-2010,,0.683979,54.000000,0.281186,0.714254,1.259587,
642_dj,01-01-2011,4.632445,0.644620,87.000000,0.172617,0.816866,1.306446,1435
642_dj,02-01-2010,5.873043,0.643560,62.500000,0.182543,0.806903,1.425516,659
642_dj,02-01-2011,5.316787,0.791720,80.000000,0.171314,0.820684,1.408598,1247
642_dj,03-01-2010,5.097145,0.510048,85.000000,0.161684,0.823826,1.437921,990
642_dj,03-01-2011,6.374304,1.085762,76.500000,0.142229,0.848814,1.491715,1192
642_dj,04-01-2010,4.719363,0.626539,76.000000,0.152571,0.833351,1.483845,1773
642_dj,05-01-2010,6.262152,1.144810,57.000000,0.151491,0.839407,1.484705,2001
642_dj,06-01-2010,6.585626,0.962966,67.000000,0.149753,0.841189,1.524476,1705
642_dj,07-01-2010,5.376336,0.723618,76.000000,0.132039,0.859361,1.575338,1406
642_dj,07-01-2011,4.867649,0.688778,75.000000,0.365503,0.623110,1.365145,1086
642_dj,08-01-2010,4.952936,0.578698,74.000000,0.137928,0.853547,1.268008,836
642_dj,08-01-2011,4.262638,0.631362,80.000000,0.539828,0.442857,1.358439,1068
642_dj,09-01-2010,4.922605,0.530382,71.000000,0.177311,0.811307,1.419772,966
642_dj,09-01-2011,7.487289,1.247232,73.000000,0.401621,0.589776,1.693890,958
642_dj,10-01-2010,6.423537,0.870796,69.000000,0.152892,0.833531,1.245902,1001
642_dj,11-01-2010,4.901497,0.643631,80.000000,0.147037,0.842242,1.161990,845
642_dj,12-01-2010,4.446595,0.643425,86.000000,0.184593,0.809175,1.476339,1301
642_gj,01-01-2010,,1.287309,,,,,
642_gj,01-01-2011,3.753741,1.206739,85.000000,0.637256,0.357639,1.021111,576
642_gj,02-01-2010,3.548197,1.205852,64.000000,0.855490,0.134585,1.222433,376
642_gj,02-01-2011,4.834156,1.488672,78.000000,0.741481,0.253461,1.403485,476
642_gj,03-01-2010,3.444711,1.407039,60.000000,0.743355,0.240660,1.485350,499
642_gj,03-01-2011,5.067184,1.567351,79.000000,0.546344,0.445939,1.462990,412
642_gj,04-01-2010,4.830945,1.448219,62.000000,0.617244,0.378891,1.235380,896
642_gj,05-01-2010,5.425654,1.526511,60.000000,0.659060,0.334778,1.421884,1100
642_gj,06-01-2010,4.260350,1.367515,70.000000,0.415142,0.580472,1.218923,868
642_gj,07-01-2010,4.459808,1.367120,79.000000,0.344434,0.649575,1.355466,692
642_gj,07-01-2011,4.816317,1.849899,71.000000,0.776550,0.218229,1.418525,363
642_gj,08-01-2010,4.593938,1.487536,73.000000,0.393341,0.600577,1.367107,402
642_gj,08-01-2011,4.386260,1.809724,76.000000,0.882491,0.100152,1.680808,315
642_gj,09-01-2010,4.593256,1.487874,73.000000,0.398688,0.596474,1.553254,390
642_gj,09-01-2011,6.006125,2.132534,73.000000,0.394856,0.601433,1.653763,265
642_gj,10-01-2010,4.353929,1.487651,71.000000,0.397372,0.598187,1.210370,380
642_gj,11-01-2010,4.311644,1.366823,75.000000,0.408764,0.585552,1.137982,407
642_gj,12-01-2010,5.303110,1.366628,84.000000,0.661827,0.334872,1.407583,536
642_gl,01-01-2010,,0.683803,59.000000,0.235597,0.759991,1.589235,
642_gl,01-01-2011,4.040718,1.005037,86.000000,0.628935,0.354063,1.641418,1571
642_gl,02-01-2010,4.762133,0.697190,64.000000,0.197298,0.793950,1.683582,816
642_gl,02-01-2011,3.972570,0.964272,83.000000,0.715107,0.281064,1.619551,1455
642_gl,03-01-2010,4.604612,0.563037,78.000000,0.133218,0.855129,1.403249,1122
642_gl,03-01-2011,4.808069,1.447952,77.000000,0.463465,0.524652,1.676417,1255
642_gl,04-01-2010,4.576002,0.603397,86.000000,0.137771,0.850592,1.460927,1960
642_gl,05-01-2010,5.722118,1.045271,80.000000,0.152821,0.839363,1.735606,2214
642_gl,06-01-2010,4.851740,1.126287,92.000000,0.141556,0.848321,1.732934,1990
642_gl,07-01-2010,4.306458,0.965061,102.000000,0.149178,0.833947,1.490286,1687
642_gl,07-01-2011,4.783520,1.085952,71.000000,0.705718,0.288292,2.118808,1391
642_gl,08-01-2010,3.645871,0.609700,121.000000,0.167184,0.819815,1.370953,931
642_gl,08-01-2011,4.208516,1.403827,80.000000,0.883294,0.106957,1.942719,1237
642_gl,09-01-2010,4.217971,0.773521,124.000000,0.169714,0.817496,1.484623,850
642_gl,09-01-2011,5.435310,1.569185,76.000000,0.613971,0.380635,1.907508,1004
642_gl,10-01-2010,3.886307,0.809311,148.500000,0.183067,0.810770,1.520989,960
642_gl,11-01-2010,4.274417,0.701079,99.000000,0.225228,0.767857,1.637050,1128
642_gl,12-01-2010,4.744099,0.668545,85.000000,0.189293,0.800880,1.516713,1431
642_gr,04-01-2010,,1.807883,,,,,
642_gr,05-01-2010,,1.727541,96.000000,0.142848,0.853342,1.140523,
642_gr,06-01-2010,,1.809500,95.000000,0.164921,0.825921,1.562264,
642_gr,07-01-2010,,1.849446,97.000000,0.193751,0.802654,1.334821,
642_hd,01-01-2011,4.216062,1.205904,87.000000,0.677279,0.300794,1.501788,515
642_hd,02-01-2010,,0.958624,66.000000,0.300989,0.692428,1.488571,
642_hd,02-01-2011,5.860336,1.566535,74.000000,0.500497,0.494909,1.680851,398
642_hd,03-01-2010,5.775613,1.487468,54.000000,0.257328,0.739414,1.354680,304
642_hd,03-01-2011,9.782453,1.688750,72.000000,0.386746,0.609805,1.780531,311
642_hd,04-01-2010,7.892936,1.506042,54.000000,0.181962,0.807632,1.480874,424
642_hd,05-01-2010,8.504251,1.564620,52.000000,0.330312,0.665905,1.660786,677
642_hd,06-01-2010,7.392037,1.406934,64.000000,0.244216,0.751772,1.622964,606
642_hd,07-01-2010,8.369325,1.326263,72.000000,0.261329,0.734363,1.862170,487
642_hd,07-01-2011,6.891067,2.131156,68.500000,0.573414,0.421195,1.421630,368
642_hd,08-01-2010,8.089225,1.406854,69.000000,0.379797,0.613876,1.664815,279
642_hd,08-01-2011,5.256585,2.049370,74.000000,0.927141,0.056781,2.146341,341
642_hd,09-01-2010,6.482514,1.397282,65.000000,0.409604,0.582827,1.611024,353
642_hd,09-01-2011,7.091820,1.971401,70.000000,0.406414,0.574013,1.763723,249
642_hd,10-01-2010,8.211892,1.487602,67.000000,0.265143,0.727425,1.303989,371
642_hd,11-01-2010,5.816007,1.246965,78.000000,0.455715,0.540745,1.619469,373
642_hd,12-01-2010,4.249553,1.287326,84.000000,0.449275,0.537618,1.335157,409
642_hr,01-01-2011,2.649290,0.842937,95.000000,0.269585,0.716800,0.564706,590
642_hr,02-01-2010,,1.006035,86.000000,0.506532,0.487861,1.538462,
642_hr,02-01-2011,3.224953,1.045939,91.000000,0.479057,0.513356,0.619000,599
642_hr,03-01-2010,2.978872,1.000427,94.000000,0.216724,0.777628,0.616788,277
642_hr,03-01-2011,3.406528,1.245280,88.000000,0.289887,0.703985,0.700617,560
642_hr,04-01-2010,2.415636,1.085006,94.000000,0.573249,0.422530,1.117453,558
642_hr,05-01-2010,2.695370,0.965495,95.000000,0.264861,0.726568,1.067760,487
642_hr,06-01-2010,3.459557,1.081256,97.000000,0.353358,0.642758,1.385428,508
642_hr,07-01-2010,3.165566,1.206398,99.000000,0.163191,0.830846,1.046638,417
642_hr,07-01-2011,3.925439,1.569027,80.500000,0.193313,0.802777,0.965753,391
642_hr,08-01-2010,2.897209,1.450588,94.000000,0.142089,0.851494,0.778360,255
642_hr,08-01-2011,3.359175,1.729810,84.000000,0.286009,0.710149,0.904832,393
642_hr,09-01-2010,2.846987,1.327168,101.000000,0.212787,0.780494,0.697479,329
642_hr,09-01-2011,4.297008,1.607649,82.000000,0.290127,0.705207,1.338028,367
642_hr,10-01-2010,3.445993,1.246283,97.000000,0.190233,0.804832,0.779687,319
642_hr,11-01-2010,3.052831,1.165535,92.000000,0.173387,0.816741,0.685990,426
642_hr,12-01-2010,2.707737,0.965301,91.000000,0.234864,0.759841,0.706653,541
642_il,03-01-2010,,1.065625,,,,,
642_il,03-01-2011,,1.558658,86.000000,0.151392,0.841149,1.278846,
642_il,04-01-2010,,0.757637,96.000000,0.402448,0.591106,1.619048,
642_il,05-01-2010,,0.925617,110.000000,0.188628,0.805158,1.354354,
642_il,06-01-2010,,0.718851,105.000000,0.561219,0.434826,1.297125,
642_il,07-01-2010,,0.683156,94.000000,0.433007,0.560180,1.343629,
642_is,01-01-2010,6.409261,1.246120,55.000000,0.265488,0.731035,1.409709,290
642_is,01-01-2011,4.557509,1.249913,84.000000,0.271619,0.721606,1.573504,2134
642_is,02-01-2010,6.371721,1.367504,67.000000,0.296081,0.700806,1.877422,1113
642_is,02-01-2011,5.541053,1.567802,76.000000,0.172769,0.818287,1.452395,1715
642_is,03-01-2010,5.760054,1.447255,57.000000,0.417365,0.577483,1.829436,2052
642_is,03-01-2011,5.873485,1.609218,77.000000,0.348556,0.646259,1.708729,1760
642_is,04-01-2010,7.205922,1.567890,54.000000,0.311038,0.684368,1.734794,3410
642_is,05-01-2010,7.122169,1.566672,57.000000,0.260892,0.732262,1.697087,3580
642_is,06-01-2010,6.453451,1.566941,69.000000,0.316592,0.675850,1.955645,3172
642_is,07-01-2010,5.818781,1.528498,78.000000,0.217448,0.773490,1.869909,2368
642_is,07-01-2011,6.718494,1.608544,74.000000,0.453304,0.536850,1.859861,1514
642_is,08-01-2010,4.901765,1.526314,76.000000,0.163348,0.827706,1.438687,1171
642_is,08-01-2011,5.529647,1.528381,80.000000,0.764449,0.231643,2.017429,1377
642_is,09-01-2010,4.966624,1.528486,70.000000,0.216343,0.773630,1.327106,1299
642_is,09-01-2011,7.879729,2.209847,76.000000,0.675664,0.315136,2.234108,1348
642_is,10-01-2010,5.675281,1.529109,73.000000,0.251979,0.742729,1.464139,1753
642_is,11-01-2010,4.304817,1.367863,92.000000,0.237442,0.753807,1.508917,1560
642_is,12-01-2010,4.655151,1.206274,86.000000,0.260596,0.733269,1.586750,1734
642_mh,01-01-2011,2.769646,0.263220,98.000000,0.575111,0.412940,1.848083,376
642_mh,02-01-2010,,1.483598,59.000000,0.636533,0.358158,1.256055,
642_mh,02-01-2011,3.548263,0.261092,97.000000,0.412470,0.572589,1.657012,327
642_mh,03-01-2010,5.051162,1.166287,72.000000,0.426360,0.568654,1.255370,229
642_mh,03-01-2011,4.863627,0.925773,76.000000,0.545816,0.445489,1.860814,264
642_mh,04-01-2010,4.174032,1.061790,74.000000,0.424108,0.570012,1.277205,484
642_mh,05-01-2010,5.911744,1.487841,59.000000,0.380251,0.613802,1.255556,485
642_mh,06-01-2010,5.590407,1.386135,62.000000,0.341897,0.644860,1.440695,537
642_mh,07-01-2010,4.165883,1.247631,72.000000,0.099687,0.894740,0.937677,321
642_mh,07-01-2011,4.661697,2.975610,68.000000,0.803448,0.191871,1.882353,243
642_mh,08-01-2010,4.526181,1.594508,66.000000,0.513965,0.483002,0.680653,253
642_mh,08-01-2011,3.992017,2.573603,74.000000,0.937805,0.046065,1.818667,267
642_mh,09-01-2010,4.085324,1.345496,66.000000,0.938917,0.051408,0.972637,296
642_mh,09-01-2011,7.033378,3.293849,70.000000,0.907513,0.079063,2.530220,232
642_mh,10-01-2010,4.125729,1.486839,67.000000,0.913323,0.071547,1.272926,340
642_mh,11-01-2010,3.784291,1.246468,74.000000,0.906975,0.080532,1.385965,248
642_mh,12-01-2010,2.113434,0.242269,109.000000,0.761844,0.220721,1.946276,460
642_mm,01-01-2010,,0.322035,74.000000,0.204716,0.778718,1.197531,
642_mm,01-01-2011,3.524647,0.450803,117.000000,0.148777,0.840652,0.896783,919
642_mm,02-01-2010,3.001545,0.339720,74.000000,0.272393,0.717323,1.184211,451
642_mm,02-01-2011,3.792532,0.474354,110.000000,0.128209,0.864368,1.035165,798
642_mm,03-01-2010,3.788315,0.330487,78.500000,0.153174,0.833990,1.215933,662
642_mm,03-01-2011,3.669782,0.504476,106.000000,0.151832,0.841751,1.263731,927
642_mm,04-01-2010,4.406042,0.343361,81.000000,0.140910,0.850606,1.182016,1314
642_mm,05-01-2010,4.500138,0.342463,85.500000,0.153158,0.836359,1.395467,1428
642_mm,06-01-2010,4.475974,0.368060,91.000000,0.137606,0.853626,1.229399,1195
642_mm,07-01-2010,3.550214,0.364411,103.000000,0.133928,0.858223,1.260696,1089
642_mm,07-01-2011,4.544160,0.563280,89.000000,0.218716,0.776557,1.398586,959
642_mm,08-01-2010,3.967975,0.391713,96.000000,0.137544,0.854253,1.182069,669
642_mm,08-01-2011,3.700515,0.563383,109.000000,0.197131,0.793502,1.358229,787
642_mm,09-01-2010,3.377550,0.374133,109.000000,0.148883,0.843026,0.990771,659
642_mm,09-01-2011,4.627473,0.593911,103.000000,0.160720,0.830631,1.355754,616
642_mm,10-01-2010,4.170725,0.419030,95.000000,0.149210,0.841593,0.998043,686
642_mm,11-01-2010,3.464888,0.461604,98.000000,0.140515,0.849869,0.965665,675
642_mm,12-01-2010,3.468543,0.469788,114.000000,0.146299,0.844676,1.169729,957
642_ms,01-01-2010,,0.724302,59.000000,0.302680,0.665641,1.503049,
642_ms,01-01-2011,4.157938,0.811228,87.000000,0.191113,0.800644,1.303825,1454
642_ms,02-01-2010,4.071561,0.915773,63.000000,0.277243,0.712211,1.353503,698
642_ms,02-01-2011,4.529465,0.961176,81.000000,0.226964,0.768082,1.103786,1233
642_ms,03-01-2010,4.754582,1.125225,59.000000,0.218217,0.770665,1.498985,1012
642_ms,03-01-2011,4.789389,1.086263,76.000000,0.267063,0.726887,1.199298,1262
642_ms,04-01-2010,4.299407,1.325162,59.000000,0.246916,0.745966,1.349721,1929
642_ms,05-01-2010,4.572834,1.367340,59.000000,0.258802,0.733425,1.551152,2021
642_ms,06-01-2010,4.632363,1.216528,69.000000,0.218231,0.771090,1.511413,1696
642_ms,07-01-2010,4.682025,1.042678,76.000000,0.172880,0.814552,1.529020,1502
642_ms,07-01-2011,6.491667,1.498934,72.000000,0.429047,0.566080,1.482906,1094
642_ms,08-01-2010,4.650015,1.045365,74.000000,0.171444,0.813628,1.102922,789
642_ms,08-01-2011,4.749360,1.869274,76.000000,0.478860,0.506428,1.613083,860
642_ms,09-01-2010,3.996049,0.563854,81.500000,0.252541,0.737098,1.332641,929
642_ms,09-01-2011,7.525645,2.149488,73.000000,0.383230,0.612605,1.866058,755
642_ms,10-01-2010,3.367505,0.424884,88.000000,0.304857,0.680427,1.453654,1077
642_ms,11-01-2010,3.763025,0.482709,90.000000,0.303484,0.682465,1.604672,1116
642_ms,12-01-2010,4.277596,0.885334,83.000000,0.216713,0.776474,1.272644,1170
642_nt,01-01-2011,2.739502,0.443340,126.000000,0.238633,0.754968,1.401288,476
642_nt,02-01-2010,,0.308574,98.000000,0.136453,0.847933,1.031496,
642_nt,02-01-2011,2.191120,0.459958,108.500000,0.299644,0.695615,1.452345,362
642_nt,03-01-2010,2.718374,0.324289,108.500000,0.200947,0.782215,1.482258,315
642_nt,03-01-2011,3.037705,0.506326,104.000000,0.161655,0.827491,1.443561,297
642_nt,04-01-2010,2.919945,0.314998,124.000000,0.224384,0.766604,1.448008,535
642_nt,05-01-2010,2.929986,0.320097,134.000000,0.153505,0.838313,1.403377,470
642_nt,06-01-2010,2.607414,0.323714,139.000000,0.173541,0.809118,1.421429,467
642_nt,07-01-2010,2.787043,0.335055,129.000000,0.177920,0.803370,1.708589,483
642_nt,07-01-2011,3.122817,0.497458,107.000000,0.303689,0.692400,1.688666,382
642_nt,08-01-2010,1.801854,0.362138,142.000000,0.191836,0.792552,1.542522,334
642_nt,08-01-2011,2.764710,0.499000,111.000000,0.232824,0.763940,1.613191,296
642_nt,09-01-2010,1.832204,0.439790,139.000000,0.231631,0.764237,1.419718,361
642_nt,09-01-2011,3.131237,0.539308,107.000000,0.557362,0.438283,1.616123,303
642_nt,10-01-2010,2.331775,0.464606,152.000000,0.247679,0.747158,1.326501,347
642_nt,11-01-2010,2.526708,0.457680,125.000000,0.184219,0.807250,1.119929,288
642_nt,12-01-2010,2.518052,0.449322,116.000000,0.281870,0.711859,1.542675,413
642_ot,01-01-2011,6.787766,1.506668,78.000000,0.925373,0.065940,2.050817,401
642_ot,02-01-2010,,1.126646,55.000000,0.916456,0.066863,2.515152,
642_ot,02-01-2011,8.236661,1.623727,72.000000,0.956726,0.034910,1.930783,422
642_ot,03-01-2010,4.673823,1.447224,68.000000,0.921486,0.057785,2.411633,282
642_ot,03-01-2011,7.017744,1.809171,70.000000,0.936360,0.046770,2.018750,342
642_ot,04-01-2010,4.042989,1.366924,82.000000,0.789151,0.202054,1.557814,470
642_ot,05-01-2010,5.476201,1.566118,60.000000,0.291608,0.692898,1.826255,567
